"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2003","2003",98.794326241135,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2004","2004",97.755548083389,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2005","2005",96.567844925884,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2006","2006",99.227053140097,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2007","2007",99.7199325292,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2008","2008",99.683313032887,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2009","2009",99.930085140762,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2010","2010",99.781312722806,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2011","2011",99.561048082118,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2012","2012",99.690709385781,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2013","2013",99.705614567527,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2014","2014",99.630601012153,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2015","2015",99.683326997219,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2016","2016",100,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2017","2017",99.995782548184,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2018","2018",99.804459072775,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2019","2019",99.389830072339,,
"ALB","Albania","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2020","2020",99.705347619792,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2000","2000",0.02048900423439,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2001","2001",0.02856530743412,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2002","2002",0.05390835579515,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2003","2003",0.05910165484634,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2004","2004",0.03362474781439,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2005","2005",0.11402508551881,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2006","2006",0.06901311249137,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2007","2007",0.05092135832723,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2008","2008",0.04222492894844,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2009","2009",0.05127089677459,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2010","2010",0.09586291603008,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2011","2011",0.02701242571583,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2012","2012",0.0555136999881,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2013","2013",0.01213960546282,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2014","2014",0.0110819696354,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2015","2015",0.01114625276915,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2016","2016",0,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2017","2017",0.00421745181561,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2018","2018",0.01571723764926,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2019","2019",0,,
"ALB","Albania","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2020","2020",0,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2000","2000",3.4216187147083,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2001","2001",5.0371083012644,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2002","2002",9.5737913486005,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2003","2003",8.6657195934871,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2004","2004",6.9754419646428,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2005","2005",9.4418306244654,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2006","2006",3.1349651920054,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2007","2007",2.3315981422025,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2008","2008",1.5857236768266,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2009","2009",1.7640590157925,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2010","2010",2.7702367399364,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2011","2011",3.527025258474,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2012","2012",3.548684109568,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2013","2013",3.6003521126761,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2014","2014",7.3384409248634,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2015","2015",4.4637747510587,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2016","2016",12.731679498147,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2017","2017",7.8746276389069,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2018","2018",7.3589358506758,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2019","2019",6.9076823757263,,
"ALB","Albania","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2020","2020",4.4786176378684,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2000","2000",2.9610115911486,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2001","2001",2.9610115911486,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2012","2012",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2013","2013",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2014","2014",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2015","2015",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2016","2016",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2017","2017",2.4692658939234,,
"ARM","Armenia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2020","2020",2.4692658939234,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2000","2000",92.408066429419,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2001","2001",92.408066429419,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2008","2008",98.547215496368,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2010","2010",87.046004842615,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2014","2014",97.581792318634,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2015","2015",97.581792318634,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2016","2016",100,,
"ARM","Armenia","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2017","2017",100,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2004","2004",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2005","2005",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2006","2006",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2007","2007",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2008","2008",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2009","2009",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2010","2010",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2011","2011",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2012","2012",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2013","2013",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2014","2014",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2015","2015",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2016","2016",7.0249385317878,,
"ARM","Armenia","IND-INFR-AIR-PC","Airports per one million inhabitants","2004","2004",0.66650781563727,,
"ARM","Armenia","IND-INFR-AIR-PC","Airports per one million inhabitants","2005","2005",0.67085683847981,,
"ARM","Armenia","IND-INFR-AIR-PC","Airports per one million inhabitants","2006","2006",0.67606372711905,,
"ARM","Armenia","IND-INFR-AIR-PC","Airports per one million inhabitants","2007","2007",0.68198519069158,,
"ARM","Armenia","IND-INFR-AIR-PC","Airports per one million inhabitants","2008","2008",0.68784897587886,,
"ARM","Armenia","IND-INFR-AIR-PC","Airports per one million inhabitants","2009","2009",0.69249823586074,,
"ARM","Armenia","IND-INFR-AIR-PC","Airports per one million inhabitants","2010","2010",0.69509271494178,,
"ARM","Armenia","IND-INFR-AIR-PC","Airports per one million inhabitants","2011","2011",0.69528071263492,,
"ARM","Armenia","IND-INFR-AIR-PC","Airports per one million inhabitants","2012","2012",0.69342381127223,,
"ARM","Armenia","IND-INFR-AIR-PC","Airports per one million inhabitants","2013","2013",0.69022806170501,,
"ARM","Armenia","IND-INFR-AIR-PC","Airports per one million inhabitants","2014","2014",0.68671814992637,,
