"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,0,,
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,2,,
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,1,,
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,2,,
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,3,,
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,2,,
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,0,,
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,2,,
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,0,,
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,0,,
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,1,,
"LIE","Liechtenstein","T-ACCI-KIL","Road fatalities (30 days)","2021","2021","PER","Persons","0","Units",,,0,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,437220,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,394636,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,355371,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,383715,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,353550,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,348609,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,346556,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,342072,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,344832,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,367713,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,357963,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,346620,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,349957,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,333803,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,342259,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,355021,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,336012,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,327014,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,326818,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,345061,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,309275,,
"KOR","Korea","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,294524,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,59696,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,56839,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,56379,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,55068,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,51850,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,49096,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,47018,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,46198,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,43824,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,46414,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,46365,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,41960,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,38105,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,38753,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,39015,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,40956,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,41105,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,43893,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,45330,"B","Break"
"PRT","Portugal","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,47336,,
"PRT","Portugal","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,33935,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,655,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,647,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,627,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,701,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,608,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,597,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,614,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,619,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,664,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,548,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,426,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,418,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,393,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,368,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,308,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,348,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,307,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,331,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,317,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,297,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,237,,
"HRV","Croatia","T-ACCI-KIL","Road fatalities (30 days)","2021","2021","PER","Persons","0","Units",,,292,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,5185,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,5984,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,5982,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,7149,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,6966,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,7229,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,7592,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,9574,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,7718,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,5348,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,4875,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,4908,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,5131,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,4833,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,4439,"B","Break"
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,4003,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,3410,,
"UKR","Ukraine","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,3432,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,5449,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,5852,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,6300,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,6639,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,6416,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,5600,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,5404,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,6088,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,5408,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,3930,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,4023,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,4224,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,4179,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,4338,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,4603,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,4566,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,4648,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,4818,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,4795,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,4553,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,4064,,
"LVA","Latvia","T-ACCI-INJ","Road injured","2021","2021","PER","Persons","0","Units",,,3998,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,32439,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,33676,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,34389,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,35438,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,34254,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,32211,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,28114,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,29243,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,28501,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,27244,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,24384,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,25549,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,25515,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,25288,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,26358,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,26966,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,27081,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,27079,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,27680,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,26045,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,22687,,
"CZE","Czech Republic","T-ACCI-INJ","Road injured","2021","2021","PER","Persons","0","Units",,,22205,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,341,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,275,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,310,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,280,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,257,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,224,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,242,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,233,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,255,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,212,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,208,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,168,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,145,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,187,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,147,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,117,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,135,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,106,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,108,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,108,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,93,,
"NOR","Norway","T-ACCI-KIL","Road fatalities (30 days)","2021","2021","PER","Persons","0","Units",,,80,,
"AUT","Austria","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,55905,,
"AUT","Austria","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,57223,,
"AUT","Austria","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,57640,,
"AUT","Austria","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,57812,,
